Date,Account ID,Invoice/CM #,Line Description,Debit Amnt,Credit Amnt,Name,Sales Rep Name,Qty,Item ID,Item Description,Sku Type,Principla
4/13/23,4000,COL23-04C-0144,COLUMBIA DISCOUNT,256.3,,MEDS & MART (TUBOD LDN),EDGAR ALCANSES,"25,630.04",DSC1,DISCOUNT,CASE,CIFPI
4/13/23,1100,COL23-04C-0144,MEDS & MART (TUBOD LDN),25373.74,,MEDS & MART (TUBOD LDN),EDGAR ALCANSES,,,,CASE,CIFPI
4/13/23,4000,COL23-04C-0145,V FRESH WINTER 50PCSX40,,1513.6,LILY'S STORE (MALAYBALAY),JOHN JASPE,1,988,V FRESH WINTER 50PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0145,Cost of sales,1227.67,,LILY'S STORE (MALAYBALAY),JOHN JASPE,1,988,V FRESH WINTER 50PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0145,Cost of sales,,1227.67,LILY'S STORE (MALAYBALAY),JOHN JASPE,1,988,V FRESH WINTER 50PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0145,ICOOL MENTHOLATED GUM 50PCSX40,,1513.6,LILY'S STORE (MALAYBALAY),JOHN JASPE,1,975,ICOOL MENTHOL GUM 50PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0145,Cost of sales,1166.88,,LILY'S STORE (MALAYBALAY),JOHN JASPE,1,975,ICOOL MENTHOL GUM 50PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0145,Cost of sales,,1166.88,LILY'S STORE (MALAYBALAY),JOHN JASPE,1,975,ICOOL MENTHOL GUM 50PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0145,FROOTY RAINBOW POP 25PCSX40,,1275.65,LILY'S STORE (MALAYBALAY),JOHN JASPE,1,865,FROOTY RAINBOW POP 25PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0145,Cost of sales,1000,,LILY'S STORE (MALAYBALAY),JOHN JASPE,1,865,FROOTY RAINBOW POP 25PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0145,Cost of sales,,1000,LILY'S STORE (MALAYBALAY),JOHN JASPE,1,865,FROOTY RAINBOW POP 25PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0145,FRUTOS 50PCSX40,,1454.11,LILY'S STORE (MALAYBALAY),JOHN JASPE,1,830,FRUTOS 50PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0145,Cost of sales,1130.16,,LILY'S STORE (MALAYBALAY),JOHN JASPE,1,830,FRUTOS 50PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0145,Cost of sales,,1130.16,LILY'S STORE (MALAYBALAY),JOHN JASPE,1,830,FRUTOS 50PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0145,CHOCO JOY 50PCSX40,,1473.94,LILY'S STORE (MALAYBALAY),JOHN JASPE,1,809,CHOCO JOY 50PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0145,Cost of sales,1134.04,,LILY'S STORE (MALAYBALAY),JOHN JASPE,1,809,CHOCO JOY 50PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0145,Cost of sales,,1134.04,LILY'S STORE (MALAYBALAY),JOHN JASPE,1,809,CHOCO JOY 50PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0145,POTCHI GUMMY WORMS JAR 120PCSX12,,1250.54,LILY'S STORE (MALAYBALAY),JOHN JASPE,1,749,POTCHI G.WORMS JAR 120PCSX12,CASE,CIFPI
4/13/23,5000,COL23-04C-0145,Cost of sales,941.77,,LILY'S STORE (MALAYBALAY),JOHN JASPE,1,749,POTCHI G.WORMS JAR 120PCSX12,CASE,CIFPI
4/13/23,1200,COL23-04C-0145,Cost of sales,,941.77,LILY'S STORE (MALAYBALAY),JOHN JASPE,1,749,POTCHI G.WORMS JAR 120PCSX12,CASE,CIFPI
4/13/23,1100,COL23-04C-0145,LILY'S STORE (MALAYBALAY),8481.44,,LILY'S STORE (MALAYBALAY),JOHN JASPE,,,,CASE,CIFPI
4/13/23,4000,COL23-04C-0146,V FRESH WINTER 50PCSX40,,6054.4,SL STORE (MALAYBALAY),JOHN JASPE,4,988,V FRESH WINTER 50PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0146,Cost of sales,4910.68,,SL STORE (MALAYBALAY),JOHN JASPE,4,988,V FRESH WINTER 50PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0146,Cost of sales,,4910.68,SL STORE (MALAYBALAY),JOHN JASPE,4,988,V FRESH WINTER 50PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0146,FROOTY RAINBOW POP 25PCSX40,,3826.95,SL STORE (MALAYBALAY),JOHN JASPE,3,865,FROOTY RAINBOW POP 25PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0146,Cost of sales,3000,,SL STORE (MALAYBALAY),JOHN JASPE,3,865,FROOTY RAINBOW POP 25PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0146,Cost of sales,,3000,SL STORE (MALAYBALAY),JOHN JASPE,3,865,FROOTY RAINBOW POP 25PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0146,FROOTY CHOCOLICIOUS 20PCSX50,,1239.3,SL STORE (MALAYBALAY),JOHN JASPE,1,868,FROOTY CHOCOLICIOUS 20PCSX50,CASE,CIFPI
4/13/23,5000,COL23-04C-0146,Cost of sales,940,,SL STORE (MALAYBALAY),JOHN JASPE,1,868,FROOTY CHOCOLICIOUS 20PCSX50,CASE,CIFPI
4/13/23,1200,COL23-04C-0146,Cost of sales,,940,SL STORE (MALAYBALAY),JOHN JASPE,1,868,FROOTY CHOCOLICIOUS 20PCSX50,CASE,CIFPI
4/13/23,4000,COL23-04C-0146,FROOTY BUBBLE POP 25PCSX40,,1315.31,SL STORE (MALAYBALAY),JOHN JASPE,1,829,FROOTY BUBBLE POP 25PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0146,FROOTY CHOCO POP 25PCSX40,,1275.65,SL STORE (MALAYBALAY),JOHN JASPE,1,863,FROOTY CHOCO POP 25PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0146,Cost of sales,946,,SL STORE (MALAYBALAY),JOHN JASPE,1,863,FROOTY CHOCO POP 25PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0146,Cost of sales,,946,SL STORE (MALAYBALAY),JOHN JASPE,1,863,FROOTY CHOCO POP 25PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0146,FROOTY PINTOORA POP 20PCSX50,,1239.3,SL STORE (MALAYBALAY),JOHN JASPE,1,719,FROOTY PINTOORA POP 20PCSX50,CASE,CIFPI
4/13/23,5000,COL23-04C-0146,Cost of sales,940,,SL STORE (MALAYBALAY),JOHN JASPE,1,719,FROOTY PINTOORA POP 20PCSX50,CASE,CIFPI
4/13/23,1200,COL23-04C-0146,Cost of sales,,940,SL STORE (MALAYBALAY),JOHN JASPE,1,719,FROOTY PINTOORA POP 20PCSX50,CASE,CIFPI
4/13/23,4000,COL23-04C-0146,FROOTY TWIN POP 20PCSX50,,1239.3,SL STORE (MALAYBALAY),JOHN JASPE,1,725,FROOTY TWIN POP 20PCSX50,CASE,CIFPI
4/13/23,4000,COL23-04C-0146,FROOTY MILKY POP 20PCSX32,,1217.49,SL STORE (MALAYBALAY),JOHN JASPE,1,1085,FROOTY MILKY POP 20PCSX32,CASE,CIFPI
4/13/23,5000,COL23-04C-0146,Cost of sales,995.52,,SL STORE (MALAYBALAY),JOHN JASPE,1,1085,FROOTY MILKY POP 20PCSX32,CASE,CIFPI
4/13/23,1200,COL23-04C-0146,Cost of sales,,995.52,SL STORE (MALAYBALAY),JOHN JASPE,1,1085,FROOTY MILKY POP 20PCSX32,CASE,CIFPI
4/13/23,4000,COL23-04C-0146,FRUTOS 50PCSX40,,5816.44,SL STORE (MALAYBALAY),JOHN JASPE,4,830,FRUTOS 50PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0146,Cost of sales,4520.64,,SL STORE (MALAYBALAY),JOHN JASPE,4,830,FRUTOS 50PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0146,Cost of sales,,4520.64,SL STORE (MALAYBALAY),JOHN JASPE,4,830,FRUTOS 50PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0146,POTCHI STRAWBERRY 50PCSX40,,1513.6,SL STORE (MALAYBALAY),JOHN JASPE,1,890,POTCHI STRAWBERRY 50PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0146,Cost of sales,1152.76,,SL STORE (MALAYBALAY),JOHN JASPE,1,890,POTCHI STRAWBERRY 50PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0146,Cost of sales,,1152.76,SL STORE (MALAYBALAY),JOHN JASPE,1,890,POTCHI STRAWBERRY 50PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0146,BUTTERKIST 50PCSX40,,1454.11,SL STORE (MALAYBALAY),JOHN JASPE,1,837,BUTTERKIST 50PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0146,Cost of sales,1087.68,,SL STORE (MALAYBALAY),JOHN JASPE,1,837,BUTTERKIST 50PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0146,Cost of sales,,1087.68,SL STORE (MALAYBALAY),JOHN JASPE,1,837,BUTTERKIST 50PCSX40,CASE,CIFPI
4/13/23,1100,COL23-04C-0146,SL STORE (MALAYBALAY),26191.85,,SL STORE (MALAYBALAY),JOHN JASPE,,,,CASE,CIFPI
4/13/23,4000,COL23-04C-0147,FRUTOS 50PCSX40,,8724.66,MT. MORIAH (MALAYBALAY),JOHN JASPE,6,830,FRUTOS 50PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0147,Cost of sales,6780.96,,MT. MORIAH (MALAYBALAY),JOHN JASPE,6,830,FRUTOS 50PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0147,Cost of sales,,6780.96,MT. MORIAH (MALAYBALAY),JOHN JASPE,6,830,FRUTOS 50PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0147,POTCHI STRAWBERRY 50PCSX40,,4540.8,MT. MORIAH (MALAYBALAY),JOHN JASPE,3,890,POTCHI STRAWBERRY 50PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0147,Cost of sales,3458.28,,MT. MORIAH (MALAYBALAY),JOHN JASPE,3,890,POTCHI STRAWBERRY 50PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0147,Cost of sales,,3458.28,MT. MORIAH (MALAYBALAY),JOHN JASPE,3,890,POTCHI STRAWBERRY 50PCSX40,CASE,CIFPI
4/13/23,1100,COL23-04C-0147,MT. MORIAH (MALAYBALAY),13265.46,,MT. MORIAH (MALAYBALAY),JOHN JASPE,,,,CASE,CIFPI
4/13/23,4000,COL23-04C-0148,V FRESH WINTER 50PCSX40,,3027.2,KIAN HART STORE (DON CARLOS),ANJON OYAN,2,988,V FRESH WINTER 50PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0148,Cost of sales,2455.34,,KIAN HART STORE (DON CARLOS),ANJON OYAN,2,988,V FRESH WINTER 50PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0148,Cost of sales,,2455.34,KIAN HART STORE (DON CARLOS),ANJON OYAN,2,988,V FRESH WINTER 50PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0148,PINTOORA GUMBALL 25PCSX40,,1077.36,KIAN HART STORE (DON CARLOS),ANJON OYAN,1,877,PINTOORA GUMBALL 25PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0148,FROOTY RAINBOW POP 25PCSX40,,1275.65,KIAN HART STORE (DON CARLOS),ANJON OYAN,1,865,FROOTY RAINBOW POP 25PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0148,Cost of sales,1000,,KIAN HART STORE (DON CARLOS),ANJON OYAN,1,865,FROOTY RAINBOW POP 25PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0148,Cost of sales,,1000,KIAN HART STORE (DON CARLOS),ANJON OYAN,1,865,FROOTY RAINBOW POP 25PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0148,FRUTOS 50PCSX40,,1454.11,KIAN HART STORE (DON CARLOS),ANJON OYAN,1,830,FRUTOS 50PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0148,Cost of sales,1130.16,,KIAN HART STORE (DON CARLOS),ANJON OYAN,1,830,FRUTOS 50PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0148,Cost of sales,,1130.16,KIAN HART STORE (DON CARLOS),ANJON OYAN,1,830,FRUTOS 50PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0148,POTCHI GUMMY WORMS JAR 120PCSX12,,2501.08,KIAN HART STORE (DON CARLOS),ANJON OYAN,2,749,POTCHI G.WORMS JAR 120PCSX12,CASE,CIFPI
4/13/23,5000,COL23-04C-0148,Cost of sales,1883.54,,KIAN HART STORE (DON CARLOS),ANJON OYAN,2,749,POTCHI G.WORMS JAR 120PCSX12,CASE,CIFPI
4/13/23,1200,COL23-04C-0148,Cost of sales,,1883.54,KIAN HART STORE (DON CARLOS),ANJON OYAN,2,749,POTCHI G.WORMS JAR 120PCSX12,CASE,CIFPI
4/13/23,4000,COL23-04C-0148,CHOCQUIK COOKIES 10PCSX20,,1090.58,KIAN HART STORE (DON CARLOS),ANJON OYAN,1,685,CHOCQUIK COOKIES 10PCSX20,CASE,CIFPI
4/13/23,5000,COL23-04C-0148,Cost of sales,912.63,,KIAN HART STORE (DON CARLOS),ANJON OYAN,1,685,CHOCQUIK COOKIES 10PCSX20,CASE,CIFPI
4/13/23,1200,COL23-04C-0148,Cost of sales,,912.63,KIAN HART STORE (DON CARLOS),ANJON OYAN,1,685,CHOCQUIK COOKIES 10PCSX20,CASE,CIFPI
4/13/23,1100,COL23-04C-0148,KIAN HART STORE (DON CARLOS),10425.98,,KIAN HART STORE (DON CARLOS),ANJON OYAN,,,,CASE,CIFPI
4/13/23,4000,COL23-04C-0149,CHOCO JOY 50PCSX40,,7225.2,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),5,809,CHOCO JOY 50PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0149,Cost of sales,5670.2,,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),5,809,CHOCO JOY 50PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0149,Cost of sales,,5670.2,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),5,809,CHOCO JOY 50PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0149,FRUTOS 50PCSX40,,42768,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),30,830,FRUTOS 50PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0149,Cost of sales,33904.8,,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),30,830,FRUTOS 50PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0149,Cost of sales,,33904.8,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),30,830,FRUTOS 50PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0149,FRUTOS SAMPALOK 50PCSX40,,7128,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),5,1081,FRUTOS SAMPALOK 50PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0149,Cost of sales,5555.75,,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),5,1081,FRUTOS SAMPALOK 50PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0149,Cost of sales,,5555.75,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),5,1081,FRUTOS SAMPALOK 50PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0149,POTCHI GUMMY WORMS JAR 120PCSX12,,18390.3,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),15,749,POTCHI G.WORMS JAR 120PCSX12,CASE,CIFPI
4/13/23,5000,COL23-04C-0149,Cost of sales,14126.55,,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),15,749,POTCHI G.WORMS JAR 120PCSX12,CASE,CIFPI
4/13/23,1200,COL23-04C-0149,Cost of sales,,14126.55,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),15,749,POTCHI G.WORMS JAR 120PCSX12,CASE,CIFPI
4/13/23,4000,COL23-04C-0149,POTCHI HOOLA HOOP JAR 120PCX12,,12260.2,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),10,112,POTCHI HOOLAHOOP JAR 120PCSX12,CASE,CIFPI
4/13/23,5000,COL23-04C-0149,Cost of sales,9417.7,,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),10,112,POTCHI HOOLAHOOP JAR 120PCSX12,CASE,CIFPI
4/13/23,1200,COL23-04C-0149,Cost of sales,,9417.7,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),10,112,POTCHI HOOLAHOOP JAR 120PCSX12,CASE,CIFPI
4/13/23,4000,COL23-04C-0149,POTCHI STRAWBERRY 50PCSX40,,29678.4,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),20,890,POTCHI STRAWBERRY 50PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0149,Cost of sales,23055.2,,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),20,890,POTCHI STRAWBERRY 50PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0149,Cost of sales,,23055.2,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),20,890,POTCHI STRAWBERRY 50PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0149,V FRESH WINTER 50PCSX40,,29678.4,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),20,988,V FRESH WINTER 50PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0149,Cost of sales,24553.4,,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),20,988,V FRESH WINTER 50PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0149,Cost of sales,,24553.4,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),20,988,V FRESH WINTER 50PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0149,YAKEE! SUPER ASIM GUMBALL 25PCSX40,,5281.2,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),5,876,YAKEE! SUPER ASIM 25PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0149,Cost of sales,5014.75,,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),5,876,YAKEE! SUPER ASIM 25PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0149,Cost of sales,,5014.75,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),5,876,YAKEE! SUPER ASIM 25PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0149,COLUMBIA DISCOUNT,1524.1,,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),"152,409.70",DSC1,DISCOUNT,CASE,CIFPI
4/13/23,4000,COL23-04C-0149,COLUMBIA DISCOUNT,1508.86,,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),"150,885.60",DSC1,DISCOUNT,CASE,CIFPI
4/13/23,4000,COL23-04C-0149,COLUMBIA DISCOUNT,1493.77,,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),"149,376.74",DSC1,DISCOUNT,CASE,CIFPI
4/13/23,1100,COL23-04C-0149,JULMAR COMMERCIAL INC.,147882.97,,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),,,,CASE,CIFPI
4/13/23,4000,COL23-04C-0150,AMERICAN GUMBALL 24PCSX40,,1056.24,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),1,848,AMERICAN GUMBALL 24PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0150,Cost of sales,909.31,,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),1,848,AMERICAN GUMBALL 24PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0150,Cost of sales,,909.31,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),1,848,AMERICAN GUMBALL 24PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0150,BLOWEE TATTOO GUM 25PCSX40,,767.88,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),1,1087,BLOWEE TATTOO 25PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0150,Cost of sales,650.96,,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),1,1087,BLOWEE TATTOO 25PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0150,Cost of sales,,650.96,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),1,1087,BLOWEE TATTOO 25PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0150,CHOCO JOY 50PCSX40,,7225.2,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),5,809,CHOCO JOY 50PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0150,Cost of sales,5670.2,,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),5,809,CHOCO JOY 50PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0150,Cost of sales,,5670.2,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),5,809,CHOCO JOY 50PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0150,CHOCQUIK COOKIES 10PCSX20,,2138.4,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),2,685,CHOCQUIK COOKIES 10PCSX20,CASE,CIFPI
4/13/23,5000,COL23-04C-0150,Cost of sales,1825.26,,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),2,685,CHOCQUIK COOKIES 10PCSX20,CASE,CIFPI
4/13/23,1200,COL23-04C-0150,Cost of sales,,1825.26,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),2,685,CHOCQUIK COOKIES 10PCSX20,CASE,CIFPI
4/13/23,4000,COL23-04C-0150,FROOTY BUBBLE POP 25PCSX40,,2579.04,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),2,829,FROOTY BUBBLE POP 25PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0150,FROOTY CHOCO POP 25PCSX40,,2501.28,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),2,863,FROOTY CHOCO POP 25PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0150,Cost of sales,1892,,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),2,863,FROOTY CHOCO POP 25PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0150,Cost of sales,,1892,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),2,863,FROOTY CHOCO POP 25PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0150,FROOTY MILKY POP 20PCSX32,,3580.86,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),3,1085,FROOTY MILKY POP 20PCSX32,CASE,CIFPI
4/13/23,5000,COL23-04C-0150,Cost of sales,2986.56,,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),3,1085,FROOTY MILKY POP 20PCSX32,CASE,CIFPI
4/13/23,1200,COL23-04C-0150,Cost of sales,,2986.56,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),3,1085,FROOTY MILKY POP 20PCSX32,CASE,CIFPI
4/13/23,4000,COL23-04C-0150,FROOTY PINTOORA POP 20PCSX50,,2430,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),2,719,FROOTY PINTOORA POP 20PCSX50,CASE,CIFPI
4/13/23,5000,COL23-04C-0150,Cost of sales,1880,,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),2,719,FROOTY PINTOORA POP 20PCSX50,CASE,CIFPI
4/13/23,1200,COL23-04C-0150,Cost of sales,,1880,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),2,719,FROOTY PINTOORA POP 20PCSX50,CASE,CIFPI
4/13/23,4000,COL23-04C-0150,FRUTOS DOUBLICIOUS 50PCSX40,,2851.2,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),2,878,FRUTOS DOUBLICIOUS 50PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0150,FRUTOS SAMPALOK 50PCSX40,,7128,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),5,1081,FRUTOS SAMPALOK 50PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0150,Cost of sales,5555.75,,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),5,1081,FRUTOS SAMPALOK 50PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0150,Cost of sales,,5555.75,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),5,1081,FRUTOS SAMPALOK 50PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0150,FRUTOS TROPICAL FRUIT 50PCSX40,,2851.2,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),2,907,FRUTOS TROPICAL FRUIT 50PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0150,ICOOL CHERRYMINT GUM 50PCSX40,,1483.92,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),1,1017,ICOOL CHERRY MINT GUM 50PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0150,Cost of sales,1141.24,,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),1,1017,ICOOL CHERRY MINT GUM 50PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0150,Cost of sales,,1141.24,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),1,1017,ICOOL CHERRY MINT GUM 50PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0150,ICOOL MENTHOLATED GUM 50PCSX40,,1483.92,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),1,975,ICOOL MENTHOL GUM 50PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0150,Cost of sales,1166.88,,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),1,975,ICOOL MENTHOL GUM 50PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0150,Cost of sales,,1166.88,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),1,975,ICOOL MENTHOL GUM 50PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0150,I MILK 50PCSX40,,2851.2,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),2,930,IMILK 50PCSX40,CASE,CIFPI
4/13/23,5000,COL23-04C-0150,Cost of sales,2060,,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),2,930,IMILK 50PCSX40,CASE,CIFPI
4/13/23,1200,COL23-04C-0150,Cost of sales,,2060,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),2,930,IMILK 50PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0150,JUMBO CHERRI PACK 25PCSX40,,2086.56,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),2,931,JUMBO CHERRI PACK 25PCSX40,CASE,CIFPI
4/13/23,4000,COL23-04C-0150,JUMBO CRAYON GUMBALL 120PCSX12,,1296,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),1,146,JUMBO CRAYON 120PCSX12,CASE,CIFPI
4/13/23,4000,COL23-04C-0150,JUMBO REG. JAR 100PCSX12,,2592,JULMAR COMMERCIAL INC.,DAN BORJA JR. (CDO),2,979,JUMBO REG. JAR 100PCSX12,CASE,CIFPI
