Date,Account ID,Invoice/CM #,Line Description,Debit Amnt,Credit Amnt,Name,Sales Rep Name,Qty,Item ID,Item Description,Sku_type,Principal
3/29/23,1200,COL23-03C-0477,Cost of sales,,"1,130.16",PADSING STORE (KALILANGAN),EDWIN AGCOPRA JR,1,830,FRUTOS 50PCSX40,Case,CIFPI
3/29/23,4000,COL23-03C-0477,POTCHI GUMMY WORMS JAR 120PCSX12,,"1,250.54",PADSING STORE (KALILANGAN),EDWIN AGCOPRA JR,1,749,POTCHI G.WORMS JAR 120PCSX12,Case,CIFPI
3/29/23,5000,COL23-03C-0477,Cost of sales,941.77,,PADSING STORE (KALILANGAN),EDWIN AGCOPRA JR,1,749,POTCHI G.WORMS JAR 120PCSX12,Case,CIFPI
3/29/23,1200,COL23-03C-0477,Cost of sales,,941.77,PADSING STORE (KALILANGAN),EDWIN AGCOPRA JR,1,749,POTCHI G.WORMS JAR 120PCSX12,Case,CIFPI
3/29/23,4000,COL23-03C-0477,POTCHI GUMMI POP JAR 120PCSX12,,"1,250.54",PADSING STORE (KALILANGAN),EDWIN AGCOPRA JR,1,111,POTCHI GUMMI POP JAR 120PCSX12,Case,CIFPI
3/29/23,5000,COL23-03C-0477,Cost of sales,941.77,,PADSING STORE (KALILANGAN),EDWIN AGCOPRA JR,1,111,POTCHI GUMMI POP JAR 120PCSX12,Case,CIFPI
3/29/23,1200,COL23-03C-0477,Cost of sales,,941.77,PADSING STORE (KALILANGAN),EDWIN AGCOPRA JR,1,111,POTCHI GUMMI POP JAR 120PCSX12,Case,CIFPI
3/29/23,4000,COL23-03C-0477,POTCHI HOOLA HOOP JAR 120PCX12,,"1,250.54",PADSING STORE (KALILANGAN),EDWIN AGCOPRA JR,1,112,POTCHI HOOLAHOOP JAR 120PCSX12,Case,CIFPI
3/29/23,5000,COL23-03C-0477,Cost of sales,941.77,,PADSING STORE (KALILANGAN),EDWIN AGCOPRA JR,1,112,POTCHI HOOLAHOOP JAR 120PCSX12,Case,CIFPI
3/29/23,1200,COL23-03C-0477,Cost of sales,,941.77,PADSING STORE (KALILANGAN),EDWIN AGCOPRA JR,1,112,POTCHI HOOLAHOOP JAR 120PCSX12,Case,CIFPI
3/29/23,4000,COL23-03C-0477,BUTTERKIST 50PCSX40,,"1,454.11",PADSING STORE (KALILANGAN),EDWIN AGCOPRA JR,1,837,BUTTERKIST 50PCSX40,Case,CIFPI
3/29/23,5000,COL23-03C-0477,Cost of sales,"1,087.68",,PADSING STORE (KALILANGAN),EDWIN AGCOPRA JR,1,837,BUTTERKIST 50PCSX40,Case,CIFPI
3/29/23,1200,COL23-03C-0477,Cost of sales,,"1,087.68",PADSING STORE (KALILANGAN),EDWIN AGCOPRA JR,1,837,BUTTERKIST 50PCSX40,Case,CIFPI
3/29/23,4000,COL23-03C-0477,MONAMI STRAWBERRY&CREAM 50PCSX40,,"1,394.63",PADSING STORE (KALILANGAN),EDWIN AGCOPRA JR,1,965,MONAMI STRW&CREAM 50PCSX40,Case,CIFPI
3/29/23,5000,COL23-03C-0477,Cost of sales,"1,111.15",,PADSING STORE (KALILANGAN),EDWIN AGCOPRA JR,1,965,MONAMI STRW&CREAM 50PCSX40,Case,CIFPI
3/29/23,1200,COL23-03C-0477,Cost of sales,,"1,111.15",PADSING STORE (KALILANGAN),EDWIN AGCOPRA JR,1,965,MONAMI STRW&CREAM 50PCSX40,Case,CIFPI
3/29/23,4000,COL23-03C-0477,CHOCQUIK FIVE 10PCSX20,,"1,249.21",PADSING STORE (KALILANGAN),EDWIN AGCOPRA JR,1,849,CHOCQUIK FIVE 10PCSX20,Case,CIFPI
3/29/23,5000,COL23-03C-0477,Cost of sales,959.25,,PADSING STORE (KALILANGAN),EDWIN AGCOPRA JR,1,849,CHOCQUIK FIVE 10PCSX20,Case,CIFPI
3/29/23,1200,COL23-03C-0477,Cost of sales,,959.25,PADSING STORE (KALILANGAN),EDWIN AGCOPRA JR,1,849,CHOCQUIK FIVE 10PCSX20,Case,CIFPI
3/29/23,4000,COL23-03C-0477,CIOCO LUV-LUV 10PCSX12,,746.22,PADSING STORE (KALILANGAN),EDWIN AGCOPRA JR,1,138,CIOCO LUV-LUV 10PCSX12,Case,CIFPI
3/29/23,5000,COL23-03C-0477,Cost of sales,573.88,,PADSING STORE (KALILANGAN),EDWIN AGCOPRA JR,1,138,CIOCO LUV-LUV 10PCSX12,Case,CIFPI
3/29/23,1200,COL23-03C-0477,Cost of sales,,573.88,PADSING STORE (KALILANGAN),EDWIN AGCOPRA JR,1,138,CIOCO LUV-LUV 10PCSX12,Case,CIFPI
3/29/23,1100,COL23-03C-0477,PADSING STORE (KALILANGAN),"30,729.34",,PADSING STORE (KALILANGAN),EDWIN AGCOPRA JR,,,,Case,CIFPI
3/29/23,4000,COL23-03C-0478,YAKEE! SUPER ASIM GUMBALL 25PCSX40,,"1,077.36",TABILLA STORE (KALILANGAN),EDWIN AGCOPRA JR,1,876,YAKEE! SUPER ASIM 25PCSX40,Case,CIFPI
3/29/23,5000,COL23-03C-0478,Cost of sales,"1,002.95",,TABILLA STORE (KALILANGAN),EDWIN AGCOPRA JR,1,876,YAKEE! SUPER ASIM 25PCSX40,Case,CIFPI
3/29/23,1200,COL23-03C-0478,Cost of sales,,"1,002.95",TABILLA STORE (KALILANGAN),EDWIN AGCOPRA JR,1,876,YAKEE! SUPER ASIM 25PCSX40,Case,CIFPI
3/29/23,4000,COL23-03C-0478,FROOTY MILKY POP 20PCSX32,,"1,217.49",TABILLA STORE (KALILANGAN),EDWIN AGCOPRA JR,1,1085,FROOTY MILKY POP 20PCSX32,Case,CIFPI
3/29/23,5000,COL23-03C-0478,Cost of sales,995.52,,TABILLA STORE (KALILANGAN),EDWIN AGCOPRA JR,1,1085,FROOTY MILKY POP 20PCSX32,Case,CIFPI
3/29/23,1200,COL23-03C-0478,Cost of sales,,995.52,TABILLA STORE (KALILANGAN),EDWIN AGCOPRA JR,1,1085,FROOTY MILKY POP 20PCSX32,Case,CIFPI
3/29/23,4000,COL23-03C-0478,POTCHI GUMMY WORMS JAR 120PCSX12,,"1,250.54",TABILLA STORE (KALILANGAN),EDWIN AGCOPRA JR,1,749,POTCHI G.WORMS JAR 120PCSX12,Case,CIFPI
3/29/23,5000,COL23-03C-0478,Cost of sales,941.77,,TABILLA STORE (KALILANGAN),EDWIN AGCOPRA JR,1,749,POTCHI G.WORMS JAR 120PCSX12,Case,CIFPI
3/29/23,1200,COL23-03C-0478,Cost of sales,,941.77,TABILLA STORE (KALILANGAN),EDWIN AGCOPRA JR,1,749,POTCHI G.WORMS JAR 120PCSX12,Case,CIFPI
3/29/23,4000,COL23-03C-0478,POTCHI GUMMI POP JAR 120PCSX12,,"1,250.54",TABILLA STORE (KALILANGAN),EDWIN AGCOPRA JR,1,111,POTCHI GUMMI POP JAR 120PCSX12,Case,CIFPI
3/29/23,5000,COL23-03C-0478,Cost of sales,941.77,,TABILLA STORE (KALILANGAN),EDWIN AGCOPRA JR,1,111,POTCHI GUMMI POP JAR 120PCSX12,Case,CIFPI
3/29/23,1200,COL23-03C-0478,Cost of sales,,941.77,TABILLA STORE (KALILANGAN),EDWIN AGCOPRA JR,1,111,POTCHI GUMMI POP JAR 120PCSX12,Case,CIFPI
3/29/23,4000,COL23-03C-0478,POTCHI HOOLA HOOP JAR 120PCX12,,"1,250.54",TABILLA STORE (KALILANGAN),EDWIN AGCOPRA JR,1,112,POTCHI HOOLAHOOP JAR 120PCSX12,Case,CIFPI
3/29/23,5000,COL23-03C-0478,Cost of sales,941.77,,TABILLA STORE (KALILANGAN),EDWIN AGCOPRA JR,1,112,POTCHI HOOLAHOOP JAR 120PCSX12,Case,CIFPI
3/29/23,1200,COL23-03C-0478,Cost of sales,,941.77,TABILLA STORE (KALILANGAN),EDWIN AGCOPRA JR,1,112,POTCHI HOOLAHOOP JAR 120PCSX12,Case,CIFPI
3/29/23,4000,COL23-03C-0478,FROOTY FRUIT SHAKE 20PCSx32,,"1,217.49",TABILLA STORE (KALILANGAN),EDWIN AGCOPRA JR,1,1169,FROOTY FRUIT SHAKE 20PCSx32,Case,CIFPI
3/29/23,4000,COL23-03C-0478,POTCHI CHOCO PEACH MANGO MALLOWS 24PCSX18,,477.54,TABILLA STORE (KALILANGAN),EDWIN AGCOPRA JR,1,161,POTCHI CHOCO P. MANGO MALLOWS,Case,CIFPI
3/29/23,1100,COL23-03C-0478,TABILLA STORE (KALILANGAN),"7,741.50",,TABILLA STORE (KALILANGAN),EDWIN AGCOPRA JR,,,,Case,CIFPI
3/29/23,4000,COL23-03C-0479,V FRESH WINTER 50PCSX40,,"1,513.60",RJE GROCERY (MALITBOG),JOEL TAMBIS,1,988,V FRESH WINTER 50PCSX40,Case,CIFPI
3/29/23,5000,COL23-03C-0479,Cost of sales,"1,227.67",,RJE GROCERY (MALITBOG),JOEL TAMBIS,1,988,V FRESH WINTER 50PCSX40,Case,CIFPI
3/29/23,1200,COL23-03C-0479,Cost of sales,,"1,227.67",RJE GROCERY (MALITBOG),JOEL TAMBIS,1,988,V FRESH WINTER 50PCSX40,Case,CIFPI
3/29/23,4000,COL23-03C-0479,FRUTOS 50PCSX40,,"1,454.11",RJE GROCERY (MALITBOG),JOEL TAMBIS,1,830,FRUTOS 50PCSX40,Case,CIFPI
3/29/23,5000,COL23-03C-0479,Cost of sales,"1,130.16",,RJE GROCERY (MALITBOG),JOEL TAMBIS,1,830,FRUTOS 50PCSX40,Case,CIFPI
3/29/23,1200,COL23-03C-0479,Cost of sales,,"1,130.16",RJE GROCERY (MALITBOG),JOEL TAMBIS,1,830,FRUTOS 50PCSX40,Case,CIFPI
3/29/23,4000,COL23-03C-0479,PRETZEE CHOCOLATE 100PCSX28G,,"1,222.78",RJE GROCERY (MALITBOG),JOEL TAMBIS,2,176,PRETZEE CHOCOLATE 100PCSX28G,Case,CIFPI
3/29/23,1100,COL23-03C-0479,RJE GROCERY (MALITBOG),"4,190.49",,RJE GROCERY (MALITBOG),JOEL TAMBIS,,,,Case,CIFPI
3/29/23,4000,COL23-03C-0480,V FRESH WINTER 50PCSX40,,"1,513.60",BONA CHITA STORE (MALITBOG),JOEL TAMBIS,1,988,V FRESH WINTER 50PCSX40,Case,CIFPI
3/29/23,5000,COL23-03C-0480,Cost of sales,"1,227.67",,BONA CHITA STORE (MALITBOG),JOEL TAMBIS,1,988,V FRESH WINTER 50PCSX40,Case,CIFPI
3/29/23,1200,COL23-03C-0480,Cost of sales,,"1,227.67",BONA CHITA STORE (MALITBOG),JOEL TAMBIS,1,988,V FRESH WINTER 50PCSX40,Case,CIFPI
3/29/23,4000,COL23-03C-0480,PINTOORA GUMBALL 25PCSX40,,"1,077.36",BONA CHITA STORE (MALITBOG),JOEL TAMBIS,1,877,PINTOORA GUMBALL 25PCSX40,Case,CIFPI
3/29/23,4000,COL23-03C-0480,YAKEE! SUPER ASIM GUMBALL 25PCSX40,,"1,077.36",BONA CHITA STORE (MALITBOG),JOEL TAMBIS,1,876,YAKEE! SUPER ASIM 25PCSX40,Case,CIFPI
3/29/23,5000,COL23-03C-0480,Cost of sales,"1,002.95",,BONA CHITA STORE (MALITBOG),JOEL TAMBIS,1,876,YAKEE! SUPER ASIM 25PCSX40,Case,CIFPI
3/29/23,1200,COL23-03C-0480,Cost of sales,,"1,002.95",BONA CHITA STORE (MALITBOG),JOEL TAMBIS,1,876,YAKEE! SUPER ASIM 25PCSX40,Case,CIFPI
3/29/23,4000,COL23-03C-0480,FROOTY RAINBOW POP 25PCSX40,,"1,275.65",BONA CHITA STORE (MALITBOG),JOEL TAMBIS,1,865,FROOTY RAINBOW POP 25PCSX40,Case,CIFPI
3/29/23,5000,COL23-03C-0480,Cost of sales,"1,000.00",,BONA CHITA STORE (MALITBOG),JOEL TAMBIS,1,865,FROOTY RAINBOW POP 25PCSX40,Case,CIFPI
3/29/23,1200,COL23-03C-0480,Cost of sales,,"1,000.00",BONA CHITA STORE (MALITBOG),JOEL TAMBIS,1,865,FROOTY RAINBOW POP 25PCSX40,Case,CIFPI
3/29/23,4000,COL23-03C-0480,FRUTOS 50PCSX40,,"1,454.11",BONA CHITA STORE (MALITBOG),JOEL TAMBIS,1,830,FRUTOS 50PCSX40,Case,CIFPI
3/29/23,5000,COL23-03C-0480,Cost of sales,"1,130.16",,BONA CHITA STORE (MALITBOG),JOEL TAMBIS,1,830,FRUTOS 50PCSX40,Case,CIFPI
3/29/23,1200,COL23-03C-0480,Cost of sales,,"1,130.16",BONA CHITA STORE (MALITBOG),JOEL TAMBIS,1,830,FRUTOS 50PCSX40,Case,CIFPI
3/29/23,4000,COL23-03C-0480,POTCHI GUMMY WORMS JAR 120PCSX12,,"1,250.54",BONA CHITA STORE (MALITBOG),JOEL TAMBIS,1,749,POTCHI G.WORMS JAR 120PCSX12,Case,CIFPI
3/29/23,5000,COL23-03C-0480,Cost of sales,941.77,,BONA CHITA STORE (MALITBOG),JOEL TAMBIS,1,749,POTCHI G.WORMS JAR 120PCSX12,Case,CIFPI
3/29/23,1200,COL23-03C-0480,Cost of sales,,941.77,BONA CHITA STORE (MALITBOG),JOEL TAMBIS,1,749,POTCHI G.WORMS JAR 120PCSX12,Case,CIFPI
3/29/23,4000,COL23-03C-0480,POTCHI HOOLA HOOP JAR 120PCX12,,"1,250.54",BONA CHITA STORE (MALITBOG),JOEL TAMBIS,1,112,POTCHI HOOLAHOOP JAR 120PCSX12,Case,CIFPI
3/29/23,5000,COL23-03C-0480,Cost of sales,941.77,,BONA CHITA STORE (MALITBOG),JOEL TAMBIS,1,112,POTCHI HOOLAHOOP JAR 120PCSX12,Case,CIFPI
3/29/23,1200,COL23-03C-0480,Cost of sales,,941.77,BONA CHITA STORE (MALITBOG),JOEL TAMBIS,1,112,POTCHI HOOLAHOOP JAR 120PCSX12,Case,CIFPI
3/29/23,4000,COL23-03C-0480,PRETZEE CHOCOLATE 100PCSX28G,,611.39,BONA CHITA STORE (MALITBOG),JOEL TAMBIS,1,176,PRETZEE CHOCOLATE 100PCSX28G,Case,CIFPI
3/29/23,1100,COL23-03C-0480,BONA CHITA STORE (MALITBOG),"9,510.55",,BONA CHITA STORE (MALITBOG),JOEL TAMBIS,,,,Case,CIFPI
